"Name","PageCount","URL","SubNum","IsDownLoad","Status","DateTime","Num"
第17卷,190,http://www.manhuagui.com/comic/3936/197419.html,197419,0,未下載,,3936
第16卷,184,http://www.manhuagui.com/comic/3936/197418.html,197418,1,已下載,2019-04-26 09:43:25,3936
第15卷,187,http://www.manhuagui.com/comic/3936/34472.html,34472,1,已下載,2019-04-26 09:46:57,3936
第14卷,186,http://www.manhuagui.com/comic/3936/34455.html,34455,1,已下載,2019-04-26 09:49:35,3936
第13卷,186,http://www.manhuagui.com/comic/3936/34454.html,34454,1,已下載,2019-04-26 09:52:21,3936
第12卷,184,http://www.manhuagui.com/comic/3936/34453.html,34453,1,已下載,2019-04-26 09:55:03,3936
第11卷,188,http://www.manhuagui.com/comic/3936/34452.html,34452,1,已下載,2019-04-26 09:58:26,3936
第10卷,184,http://www.manhuagui.com/comic/3936/34451.html,34451,1,已下載,2019-04-26 10:01:03,3936
第09卷,186,http://www.manhuagui.com/comic/3936/34450.html,34450,1,已下載,2019-04-26 10:03:23,3936
第08卷,188,http://www.manhuagui.com/comic/3936/34449.html,34449,1,已下載,2019-04-26 10:06:42,3936
第07卷,184,http://www.manhuagui.com/comic/3936/34448.html,34448,1,已下載,2019-04-26 10:09:11,3936
第06卷,186,http://www.manhuagui.com/comic/3936/34447.html,34447,1,已下載,2019-04-26 10:11:33,3936
第05卷,187,http://www.manhuagui.com/comic/3936/34446.html,34446,1,已下載,2019-04-26 10:14:23,3936
第04卷,187,http://www.manhuagui.com/comic/3936/34445.html,34445,1,已下載,2019-04-26 10:17:51,3936
第03卷,187,http://www.manhuagui.com/comic/3936/34444.html,34444,1,已下載,2019-04-26 10:21:10,3936
第02卷,193,http://www.manhuagui.com/comic/3936/34443.html,34443,1,已下載,2019-04-26 10:23:36,3936
第01卷,193,http://www.manhuagui.com/comic/3936/34442.html,34442,1,已下載,2019-04-26 10:26:27,3936
