"Name","PageCount","URL","SubNum","IsDownLoad","Status","DateTime","Num"
第06回new,30,http://www.manhuagui.com/comic/2480/20898.html,20898,0,未下載,,2480
第05回,30,http://www.manhuagui.com/comic/2480/20897.html,20897,1,已下載,2019-04-26 12:33:51,2480
第004回,23,http://www.manhuagui.com/comic/2480/20896.html,20896,1,已下載,2019-04-26 12:34:10,2480
第003回,27,http://www.manhuagui.com/comic/2480/20895.html,20895,1,已下載,2019-04-26 12:34:37,2480
第002回,28,http://www.manhuagui.com/comic/2480/20894.html,20894,1,已下載,2019-04-26 12:35:03,2480
第001回彩…,32,http://www.manhuagui.com/comic/2480/20893.html,20893,1,已下載,2019-04-26 12:35:41,2480
