"Name","PageCount","URL","SubNum","IsDownLoad","Status","DateTime","Num"
第18话,23,https://www.manhuagui.com/comic/25388/413119.html,413119,0,未下載,,25388
第17.2话,17,https://www.manhuagui.com/comic/25388/411492.html,411492,1,已下載,2019-02-11 13:23:35,25388
第17.1话,15,https://www.manhuagui.com/comic/25388/407739.html,407739,1,已下載,2019-02-11 13:23:52,25388
第16回,18,https://www.manhuagui.com/comic/25388/405058.html,405058,1,已下載,2019-02-11 13:24:11,25388
第15回,27,https://www.manhuagui.com/comic/25388/398765.html,398765,1,已下載,2019-02-11 13:24:38,25388
第14回,25,https://www.manhuagui.com/comic/25388/397053.html,397053,1,已下載,2019-02-11 13:24:59,25388
第13回,25,https://www.manhuagui.com/comic/25388/396665.html,396665,1,已下載,2019-02-11 13:25:20,25388
第12回,33,https://www.manhuagui.com/comic/25388/387149.html,387149,1,已下載,2019-02-11 13:25:51,25388
第11回,33,https://www.manhuagui.com/comic/25388/380788.html,380788,1,已下載,2019-02-11 13:26:26,25388
第10回,25,https://www.manhuagui.com/comic/25388/375536.html,375536,1,已下載,2019-02-11 13:26:49,25388
第09回,23,https://www.manhuagui.com/comic/25388/363524.html,363524,1,已下載,2019-02-11 13:27:08,25388
第08回,31,https://www.manhuagui.com/comic/25388/359360.html,359360,1,已下載,2019-02-11 13:27:35,25388
第07回,41,https://www.manhuagui.com/comic/25388/355872.html,355872,1,已下載,2019-02-11 13:28:11,25388
第06回,23,https://www.manhuagui.com/comic/25388/351184.html,351184,1,已下載,2019-02-11 13:28:31,25388
第05回,21,https://www.manhuagui.com/comic/25388/339382.html,339382,1,已下載,2019-02-11 13:28:50,25388
第04回,25,https://www.manhuagui.com/comic/25388/336480.html,336480,1,已下載,2019-02-11 13:29:16,25388
第03回,35,https://www.manhuagui.com/comic/25388/327911.html,327911,1,已下載,2019-02-11 13:29:44,25388
第02回,35,https://www.manhuagui.com/comic/25388/325169.html,325169,1,已下載,2019-02-11 13:30:12,25388
第01回,36,https://www.manhuagui.com/comic/25388/321867.html,321867,1,已下載,2019-02-11 13:30:45,25388
