"Name","PageCount","URL","SubNum","IsDownLoad","Status","DateTime","Num"
15卷番外,13,http://www.manhuagui.com/comic/7580/363713.html,363713,0,未下載,,7580
19卷番外：…,7,http://www.manhuagui.com/comic/7580/427286.html,427286,0,未下載,,7580
live出张版,12,http://www.manhuagui.com/comic/7580/102684.html,102684,0,未下載,,7580
MJ番外篇,25,http://www.manhuagui.com/comic/7580/157253.html,157253,0,未下載,,7580
SEED出张版,27,http://www.manhuagui.com/comic/7580/111148.html,111148,0,未下載,,7580
YJ特別出张…,17,http://www.manhuagui.com/comic/7580/272877.html,272877,0,未下載,,7580
YJ特別番外…,17,http://www.manhuagui.com/comic/7580/295304.html,295304,0,未下載,,7580
YJ特别短篇,31,http://www.manhuagui.com/comic/7580/231874.html,231874,0,未下載,,7580
YJ特别篇,23,http://www.manhuagui.com/comic/7580/173003.html,173003,0,未下載,,7580
YJ番外特别…,36,http://www.manhuagui.com/comic/7580/198808.html,198808,0,未下載,,7580
YJ番外篇,15,http://www.manhuagui.com/comic/7580/198574.html,198574,0,未下載,,7580
YoungJump…,34,http://www.manhuagui.com/comic/7580/111133.html,111133,0,未下載,,7580
可爱的野猫,13,http://www.manhuagui.com/comic/7580/135969.html,135969,0,未下載,,7580
圣诞特别回,1,http://www.manhuagui.com/comic/7580/343680.html,343680,0,未下載,,7580
动画官网彩…,2,http://www.manhuagui.com/comic/7580/171853.html,171853,0,未下載,,7580
库巴姬,1,http://www.manhuagui.com/comic/7580/392732.html,392732,0,未下載,,7580
单行16卷番…,8,http://www.manhuagui.com/comic/7580/363647.html,363647,0,未下載,,7580
卷4番外,29,http://www.manhuagui.com/comic/7580/100394.html,100394,0,未下載,,7580
附刊,4,http://www.manhuagui.com/comic/7580/70688.html,70688,0,未下載,,7580
原作版52回,15,http://www.manhuagui.com/comic/7580/72054.html,72054,0,未下載,,7580
原作版53-5…,106,http://www.manhuagui.com/comic/7580/84095.html,84095,0,未下載,,7580
原作版60-7…,163,http://www.manhuagui.com/comic/7580/84096.html,84096,0,未下載,,7580
原作版71-8…,151,http://www.manhuagui.com/comic/7580/84097.html,84097,0,未下載,,7580
原作版81回,15,http://www.manhuagui.com/comic/7580/84098.html,84098,0,未下載,,7580
原作版82回,15,http://www.manhuagui.com/comic/7580/84099.html,84099,0,未下載,,7580
原作版83回,15,http://www.manhuagui.com/comic/7580/84100.html,84100,0,未下載,,7580
原作版84回,15,http://www.manhuagui.com/comic/7580/86885.html,86885,0,未下載,,7580
原作版85回,15,http://www.manhuagui.com/comic/7580/86886.html,86886,0,未下載,,7580
原作版86回,15,http://www.manhuagui.com/comic/7580/86887.html,86887,0,未下載,,7580
原作版89回,15,http://www.manhuagui.com/comic/7580/84101.html,84101,0,未下載,,7580
原作版第87…,15,http://www.manhuagui.com/comic/7580/90042.html,90042,0,未下載,,7580
原作版第88…,15,http://www.manhuagui.com/comic/7580/90043.html,90043,0,未下載,,7580
原作版第89…,15,http://www.manhuagui.com/comic/7580/90044.html,90044,0,未下載,,7580
原作版第90…,15,http://www.manhuagui.com/comic/7580/90045.html,90045,0,未下載,,7580
原版48回补,15,http://www.manhuagui.com/comic/7580/71741.html,71741,0,未下載,,7580
原版49回补,15,http://www.manhuagui.com/comic/7580/71756.html,71756,0,未下載,,7580
原版第20-2…,60,http://www.manhuagui.com/comic/7580/70751.html,70751,0,未下載,,7580
原版第24-2…,30,http://www.manhuagui.com/comic/7580/70752.html,70752,0,未下載,,7580
原版第26-2…,30,http://www.manhuagui.com/comic/7580/70753.html,70753,0,未下載,,7580
原版第28-2…,30,http://www.manhuagui.com/comic/7580/70818.html,70818,0,未下載,,7580
原版第30-3…,30,http://www.manhuagui.com/comic/7580/70900.html,70900,0,未下載,,7580
原版第32-3…,60,http://www.manhuagui.com/comic/7580/71033.html,71033,0,未下載,,7580
原版第36-3…,30,http://www.manhuagui.com/comic/7580/71384.html,71384,0,未下載,,7580
原版第38-3…,30,http://www.manhuagui.com/comic/7580/71385.html,71385,0,未下載,,7580
原版第40-4…,30,http://www.manhuagui.com/comic/7580/71386.html,71386,0,未下載,,7580
原版第42-4…,60,http://www.manhuagui.com/comic/7580/71387.html,71387,0,未下載,,7580
原版第46-4…,30,http://www.manhuagui.com/comic/7580/71580.html,71580,0,未下載,,7580
原版第50-5…,30,http://www.manhuagui.com/comic/7580/72053.html,72053,0,未下載,,7580
特别短篇,29,http://www.manhuagui.com/comic/7580/174195.html,174195,0,未下載,,7580
真49回,12,http://www.manhuagui.com/comic/7580/141515.html,141515,0,未下載,,7580
真86回,15,http://www.manhuagui.com/comic/7580/209343.html,209343,0,未下載,,7580
真第01回,18,http://www.manhuagui.com/comic/7580/137271.html,137271,0,未下載,,7580
真第46回,15,http://www.manhuagui.com/comic/7580/132642.html,132642,0,未下載,,7580
真第47回,24,http://www.manhuagui.com/comic/7580/135701.html,135701,0,未下載,,7580
埼玉VS达尔,19,http://www.manhuagui.com/comic/7580/212047.html,212047,0,未下載,,7580
弹丸天使,56,http://www.manhuagui.com/comic/7580/131062.html,131062,0,未下載,,7580
第01回,15,http://www.manhuagui.com/comic/7580/68944.html,68944,0,未下載,,7580
第01卷,206,http://www.manhuagui.com/comic/7580/195484.html,195484,0,未下載,,7580
第02回,15,http://www.manhuagui.com/comic/7580/68945.html,68945,0,未下載,,7580
第02卷,206,http://www.manhuagui.com/comic/7580/246645.html,246645,0,未下載,,7580
第03回,20,http://www.manhuagui.com/comic/7580/68946.html,68946,0,未下載,,7580
第03卷,214,http://www.manhuagui.com/comic/7580/283708.html,283708,0,未下載,,7580
第04回,20,http://www.manhuagui.com/comic/7580/68947.html,68947,0,未下載,,7580
第04卷,212,http://www.manhuagui.com/comic/7580/283709.html,283709,0,未下載,,7580
第05回,19,http://www.manhuagui.com/comic/7580/68948.html,68948,0,未下載,,7580
第05卷,214,http://www.manhuagui.com/comic/7580/358273.html,358273,0,未下載,,7580
第06回,24,http://www.manhuagui.com/comic/7580/68949.html,68949,0,未下載,,7580
第06卷,214,http://www.manhuagui.com/comic/7580/358274.html,358274,0,未下載,,7580
第07回,17,http://www.manhuagui.com/comic/7580/69035.html,69035,0,未下載,,7580
第07卷,212,http://www.manhuagui.com/comic/7580/358275.html,358275,1,已下載,2019-05-13 09:25:08,7580
第07卷番外,20,http://www.manhuagui.com/comic/7580/202129.html,202129,0,未下載,,7580
第08回,22,http://www.manhuagui.com/comic/7580/69036.html,69036,0,未下載,,7580
第08卷,198,http://www.manhuagui.com/comic/7580/358276.html,358276,1,已下載,2019-05-13 09:20:40,7580
第09回,24,http://www.manhuagui.com/comic/7580/69037.html,69037,0,未下載,,7580
第09卷,214,http://www.manhuagui.com/comic/7580/358277.html,358277,1,已下載,2019-05-13 09:16:28,7580
第09卷附录,10,http://www.manhuagui.com/comic/7580/197334.html,197334,0,未下載,,7580
第100回,13,http://www.manhuagui.com/comic/7580/250544.html,250544,1,已下載,,7580
第101回,13,http://www.manhuagui.com/comic/7580/255130.html,255130,1,已下載,,7580
第102回,26,http://www.manhuagui.com/comic/7580/259974.html,259974,1,已下載,,7580
第103回,31,http://www.manhuagui.com/comic/7580/262920.html,262920,1,已下載,,7580
第104回,16,http://www.manhuagui.com/comic/7580/269456.html,269456,1,已下載,,7580
第105回,26,http://www.manhuagui.com/comic/7580/271216.html,271216,1,已下載,,7580
第106回,42,http://www.manhuagui.com/comic/7580/273401.html,273401,1,已下載,,7580
第107回,21,http://www.manhuagui.com/comic/7580/276039.html,276039,1,已下載,,7580
第108回,33,http://www.manhuagui.com/comic/7580/280283.html,280283,1,已下載,,7580
第109回,43,http://www.manhuagui.com/comic/7580/284325.html,284325,1,已下載,,7580
第10回,28,http://www.manhuagui.com/comic/7580/69078.html,69078,1,已下載,,7580
第10卷,212,http://www.manhuagui.com/comic/7580/358278.html,358278,1,已下載,2019-05-13 09:11:47,7580
第10卷番外,15,http://www.manhuagui.com/comic/7580/209236.html,209236,1,已下載,2019-09-23 08:04:19,7580
第110回,26,http://www.manhuagui.com/comic/7580/285980.html,285980,1,已下載,,7580
第111回,35,http://www.manhuagui.com/comic/7580/288231.html,288231,1,已下載,,7580
第112回,34,http://www.manhuagui.com/comic/7580/294532.html,294532,1,已下載,,7580
第113回,12,http://www.manhuagui.com/comic/7580/297436.html,297436,1,已下載,,7580
第114回,20,http://www.manhuagui.com/comic/7580/297437.html,297437,1,已下載,,7580
第115回,24,http://www.manhuagui.com/comic/7580/301767.html,301767,1,已下載,,7580
第116回,41,http://www.manhuagui.com/comic/7580/303861.html,303861,1,已下載,,7580
第117回,18,http://www.manhuagui.com/comic/7580/305961.html,305961,1,已下載,,7580
第118回,32,http://www.manhuagui.com/comic/7580/308354.html,308354,1,已下載,,7580
第119回,43,http://www.manhuagui.com/comic/7580/312255.html,312255,1,已下載,,7580
第11回,22,http://www.manhuagui.com/comic/7580/69079.html,69079,1,已下載,,7580
第11卷,214,http://www.manhuagui.com/comic/7580/358279.html,358279,1,已下載,2019-05-13 09:07:14,7580
第120回,48,http://www.manhuagui.com/comic/7580/314609.html,314609,1,已下載,,7580
第121回,34,http://www.manhuagui.com/comic/7580/318712.html,318712,1,已下載,,7580
第122回,50,http://www.manhuagui.com/comic/7580/322972.html,322972,1,已下載,,7580
第123回,59,http://www.manhuagui.com/comic/7580/326583.html,326583,1,已下載,,7580
第124回,57,http://www.manhuagui.com/comic/7580/333051.html,333051,1,已下載,,7580
第125回,132,http://www.manhuagui.com/comic/7580/340448.html,340448,1,已下載,,7580
第126回,45,http://www.manhuagui.com/comic/7580/344885.html,344885,1,已下載,,7580
第127回,32,http://www.manhuagui.com/comic/7580/348712.html,348712,1,已下載,,7580
第128回,44,http://www.manhuagui.com/comic/7580/351669.html,351669,1,已下載,,7580
第129回,59,http://www.manhuagui.com/comic/7580/355852.html,355852,1,已下載,,7580
第12回,24,http://www.manhuagui.com/comic/7580/69080.html,69080,1,已下載,,7580
第12卷,214,http://www.manhuagui.com/comic/7580/358280.html,358280,1,已下載,2019-05-13 09:02:39,7580
第130回,100,http://www.manhuagui.com/comic/7580/361310.html,361310,1,已下載,,7580
第131回,46,http://www.manhuagui.com/comic/7580/364846.html,364846,1,已下載,,7580
第132回,59,http://www.manhuagui.com/comic/7580/368573.html,368573,1,已下載,,7580
第133回,66,http://www.manhuagui.com/comic/7580/372889.html,372889,1,已下載,,7580
第134回,70,http://www.manhuagui.com/comic/7580/377320.html,377320,1,已下載,,7580
第135回,143,http://www.manhuagui.com/comic/7580/385547.html,385547,1,已下載,,7580
第136回,54,http://www.manhuagui.com/comic/7580/390746.html,390746,1,已下載,,7580
第137回,32,http://www.manhuagui.com/comic/7580/392335.html,392335,1,已下載,,7580
第138回,33,http://www.manhuagui.com/comic/7580/395396.html,395396,1,已下載,,7580
第139回,39,http://www.manhuagui.com/comic/7580/397906.html,397906,1,已下載,,7580
第13回,25,http://www.manhuagui.com/comic/7580/69081.html,69081,1,已下載,,7580
第13卷,212,http://www.manhuagui.com/comic/7580/358281.html,358281,1,已下載,2019-05-13 08:58:12,7580
第13卷附录,14,http://www.manhuagui.com/comic/7580/302151.html,302151,1,已下載,,7580
第140回,38,http://www.manhuagui.com/comic/7580/400216.html,400216,1,已下載,,7580
第141回,49,http://www.manhuagui.com/comic/7580/402771.html,402771,1,已下載,,7580
第142回,28,http://www.manhuagui.com/comic/7580/410355.html,410355,1,已下載,2019-02-11 13:05:47,7580
第143话,48,http://www.manhuagui.com/comic/7580/413837.html,413837,1,已下載,2019-02-11 13:05:23,7580
第144话,15,http://www.manhuagui.com/comic/7580/414549.html,414549,1,已下載,2019-03-23 23:25:27,7580
第145话,14,http://www.manhuagui.com/comic/7580/417730.html,417730,1,已下載,2019-03-23 23:26:40,7580
第146话,22,http://www.manhuagui.com/comic/7580/420020.html,420020,1,已下載,2019-03-23 23:26:56,7580
第147话,42,http://www.manhuagui.com/comic/7580/425680.html,425680,1,已下載,2019-04-24 12:26:02,7580
第148话,35,http://www.manhuagui.com/comic/7580/427446.html,427446,1,已下載,2019-04-24 12:26:32,7580
第149话,19,http://www.manhuagui.com/comic/7580/432548.html,432548,1,已下載,2019-05-20 08:09:14,7580
第14回,22,http://www.manhuagui.com/comic/7580/69082.html,69082,1,已下載,,7580
第14卷,214,http://www.manhuagui.com/comic/7580/358282.html,358282,1,已下載,2019-05-13 08:54:00,7580
第15回,25,http://www.manhuagui.com/comic/7580/69083.html,69083,1,已下載,,7580
第16回,23,http://www.manhuagui.com/comic/7580/69663.html,69663,1,已下載,,7580
第17回,31,http://www.manhuagui.com/comic/7580/69838.html,69838,1,已下載,,7580
第18回,13,http://www.manhuagui.com/comic/7580/69991.html,69991,1,已下載,,7580
第19回,18,http://www.manhuagui.com/comic/7580/69992.html,69992,1,已下載,,7580
第20回,27,http://www.manhuagui.com/comic/7580/70326.html,70326,1,已下載,,7580
第21回,17,http://www.manhuagui.com/comic/7580/72396.html,72396,1,已下載,,7580
第22回,23,http://www.manhuagui.com/comic/7580/72733.html,72733,1,已下載,,7580
第23回,26,http://www.manhuagui.com/comic/7580/72734.html,72734,1,已下載,,7580
第24回,16,http://www.manhuagui.com/comic/7580/74573.html,74573,1,已下載,,7580
第25回,23,http://www.manhuagui.com/comic/7580/76380.html,76380,1,已下載,,7580
第26回,46,http://www.manhuagui.com/comic/7580/80694.html,80694,1,已下載,,7580
第27回,37,http://www.manhuagui.com/comic/7580/83357.html,83357,1,已下載,,7580
第28回,18,http://www.manhuagui.com/comic/7580/85680.html,85680,1,已下載,,7580
第29回,8,http://www.manhuagui.com/comic/7580/86953.html,86953,1,已下載,,7580
第30回,55,http://www.manhuagui.com/comic/7580/88533.html,88533,1,已下載,,7580
第31-1回,15,http://www.manhuagui.com/comic/7580/115210.html,115210,1,已下載,,7580
第31回,30,http://www.manhuagui.com/comic/7580/90529.html,90529,1,已下載,,7580
第32回,15,http://www.manhuagui.com/comic/7580/94845.html,94845,1,已下載,,7580
第33回,16,http://www.manhuagui.com/comic/7580/94846.html,94846,1,已下載,,7580
第34回,29,http://www.manhuagui.com/comic/7580/97787.html,97787,1,已下載,,7580
第35回后篇,20,http://www.manhuagui.com/comic/7580/102412.html,102412,1,已下載,,7580
第35回前篇,10,http://www.manhuagui.com/comic/7580/99279.html,99279,1,已下載,,7580
第36回,21,http://www.manhuagui.com/comic/7580/104673.html,104673,1,已下載,,7580
第37回,20,http://www.manhuagui.com/comic/7580/106183.html,106183,1,已下載,,7580
第38-1回,10,http://www.manhuagui.com/comic/7580/112886.html,112886,1,已下載,,7580
第38回,12,http://www.manhuagui.com/comic/7580/111861.html,111861,1,已下載,,7580
第39回,12,http://www.manhuagui.com/comic/7580/113572.html,113572,1,已下載,,7580
第40回,15,http://www.manhuagui.com/comic/7580/115025.html,115025,1,已下載,,7580
第41.2回,9,http://www.manhuagui.com/comic/7580/120421.html,120421,1,已下載,,7580
第41回,23,http://www.manhuagui.com/comic/7580/118411.html,118411,1,已下載,,7580
第41回-1,7,http://www.manhuagui.com/comic/7580/116667.html,116667,1,已下載,,7580
第42回,32,http://www.manhuagui.com/comic/7580/122066.html,122066,1,已下載,,7580
