"Name","PageCount","URL","SubNum","IsDownLoad","Status","DateTime","Num"
第11卷,232,http://www.manhuagui.com/comic/12308/123626.html,123626,0,未下載,,12308
第10卷,195,http://www.manhuagui.com/comic/12308/123625.html,123625,1,已下載,2020-06-14 00:36:54,12308
第09卷,198,http://www.manhuagui.com/comic/12308/123624.html,123624,1,已下載,2020-06-14 00:39:59,12308
第08卷,214,http://www.manhuagui.com/comic/12308/123623.html,123623,1,已下載,2020-06-14 00:43:17,12308
第07卷,214,http://www.manhuagui.com/comic/12308/123622.html,123622,1,已下載,2020-06-14 00:46:38,12308
第06卷,212,http://www.manhuagui.com/comic/12308/123621.html,123621,1,已下載,2020-06-14 00:49:53,12308
第05卷,214,http://www.manhuagui.com/comic/12308/123620.html,123620,1,已下載,2020-06-14 00:53:11,12308
第04卷,214,http://www.manhuagui.com/comic/12308/123619.html,123619,1,已下載,2020-06-14 00:56:28,12308
第03卷,212,http://www.manhuagui.com/comic/12308/123618.html,123618,1,已下載,2020-06-14 00:59:46,12308
第02卷,212,http://www.manhuagui.com/comic/12308/123617.html,123617,1,已下載,2020-06-14 01:02:59,12308
第01卷,217,http://www.manhuagui.com/comic/12308/123616.html,123616,1,已下載,2020-06-14 01:06:38,12308
