"Name","PageCount","URL","SubNum","IsDownLoad","Status","DateTime","Num"
第03话,34,http://www.manhuagui.com/comic/31828/434800.html,434800,1,已下載,2019-07-30 13:05:00,31828
第02话,34,http://www.manhuagui.com/comic/31828/433849.html,433849,1,已下載,2019-05-20 08:59:41,31828
第01话,44,http://www.manhuagui.com/comic/31828/430687.html,430687,1,已下載,2019-05-20 09:00:30,31828
第05话,49,http://www.manhuagui.com/comic/31828/439178.html,439178,1,已下載,2019-07-30 13:11:17,31828
第04话,42,http://www.manhuagui.com/comic/31828/436336.html,436336,1,已下載,2019-07-30 13:10:30,31828
第6话去魔…,36,http://www.manhuagui.com/comic/31828/474963.html,474963,1,已下載,2020-03-03 08:58:07,31828
