"Name","PageCount","URL","SubNum","IsDownLoad","Status","DateTime","Num"
第12卷,190,http://www.manhuagui.com/comic/3534/30772.html,30772,0,未下載,,3534
第11卷,188,http://www.manhuagui.com/comic/3534/30771.html,30771,1,已下載,2019-04-26 10:47:30,3534
第10卷,186,http://www.manhuagui.com/comic/3534/30770.html,30770,1,已下載,2019-04-26 10:49:51,3534
第09卷,188,http://www.manhuagui.com/comic/3534/30769.html,30769,1,已下載,2019-04-26 10:52:33,3534
第08卷,186,http://www.manhuagui.com/comic/3534/30768.html,30768,1,已下載,2019-04-26 10:55:21,3534
第07卷,186,http://www.manhuagui.com/comic/3534/30767.html,30767,1,已下載,2019-04-26 10:57:59,3534
第06卷,186,http://www.manhuagui.com/comic/3534/30766.html,30766,1,已下載,2019-04-26 11:00:31,3534
第05卷,186,http://www.manhuagui.com/comic/3534/30765.html,30765,1,已下載,2019-04-26 11:03:35,3534
第04卷,192,http://www.manhuagui.com/comic/3534/30764.html,30764,1,已下載,2019-04-26 11:07:41,3534
第03卷,183,http://www.manhuagui.com/comic/3534/30763.html,30763,1,已下載,2019-04-26 11:10:12,3534
第02卷,184,http://www.manhuagui.com/comic/3534/30762.html,30762,1,已下載,2019-04-26 11:12:54,3534
第01卷,181,http://www.manhuagui.com/comic/3534/30761.html,30761,1,已下載,2019-04-26 11:15:18,3534
