"Name","PageCount","URL","SubNum","IsDownLoad","Status","DateTime","Num"
第05卷,189,http://www.manhuagui.com/comic/7946/72831.html,72831,0,未下載,,7946
第04卷,185,http://www.manhuagui.com/comic/7946/72830.html,72830,1,已下載,2019-04-26 12:23:30,7946
第03卷,185,http://www.manhuagui.com/comic/7946/72829.html,72829,1,已下載,2019-04-26 12:26:07,7946
第02卷,185,http://www.manhuagui.com/comic/7946/72828.html,72828,1,已下載,2019-04-26 12:28:54,7946
第01卷,187,http://www.manhuagui.com/comic/7946/72827.html,72827,1,已下載,2019-04-26 12:31:59,7946
