"Name","PageCount","URL","SubNum","IsDownLoad","Status","DateTime","Num"
第06卷,183,http://www.manhuagui.com/comic/4783/59356.html,59356,1,已下載,2020-03-03 08:45:19,4783
第05卷,185,http://www.manhuagui.com/comic/4783/44088.html,44088,1,已下載,2019-04-26 12:04:29,4783
第04卷,189,http://www.manhuagui.com/comic/4783/44087.html,44087,1,已下載,2019-04-26 12:07:54,4783
第03卷,190,http://www.manhuagui.com/comic/4783/44086.html,44086,1,已下載,2019-04-26 12:11:15,4783
第02卷,188,http://www.manhuagui.com/comic/4783/44085.html,44085,1,已下載,2019-04-26 12:14:07,4783
第01卷,190,http://www.manhuagui.com/comic/4783/44084.html,44084,1,已下載,2019-04-26 12:17:19,4783
